id,efficiency
331,0.4952150245868208
332,0.5260316516022613
333,0.5852494301214237
334,0.4614856567313933
335,0.5737024248342958
336,0.40422934144752193
337,0.4865946478155123
338,0.5208624712134655
339,0.49526180443819945
340,0.5284996255242909
341,0.41282797140473937
342,0.6004868782913194
343,0.45983548959612514
344,0.33382241008277685
345,0.4467243036355173
346,0.4811718302822234
347,0.5141044724470845
348,0.4991333507980157
349,0.5584798156150121
350,0.5142174397386532
351,0.38874513269593886
352,0.4506523447220368
353,0.522702300202754
354,0.5694355153833399
355,0.5079988523862456
356,0.5130408837572383
357,0.4753590989145843
358,0.5693090305201092
359,0.4317592422133489
360,0.6434074923393592
361,0.3156751956063107
362,0.6441952988040706
363,0.545956814685274
364,0.6834198911402826
365,0.466863534259711
366,0.6319820220327628
367,0.542309337931939
368,0.49768904849703527
369,0.4478280930295721
370,0.47061658873527645
371,0.4037864096036306
372,0.44810256828969364
373,0.4209197838112805
374,0.7766873964953268
375,0.3002792511706577
376,0.457337549181909
377,0.5297096051216464
378,0.6044727257260138
379,0.5778922623614042
380,0.522317533510761
381,0.482592962914891
382,0.5762089954694549
383,0.531454851986999
384,0.5508800301882709
385,0.5220442415909234
386,0.4286476147221979
387,0.2634452192172398
388,0.5860145970084933
389,0.6131191962491477
390,0.5565491971470597
391,0.5338487049834979
392,0.667545003625327
393,0.5813840412055418
394,0.5723282670629313
395,0.5364093613097325
396,0.3562298710138862
397,0.48693900724073175
398,0.5449862614677683
399,0.45912331833562864
400,0.4877021034947478
401,0.6819059897903106
402,0.4193309256647842
403,0.5401018517134011
404,0.5470325228385471
405,0.3897745442513555
406,0.40806772956615406
407,0.35830304440373567
408,0.5541497710274653
409,0.48498404041822024
410,0.4423757062210932
411,0.3827117871620174
412,0.5831037332224616
413,0.5003821939260189
414,0.54081945831649
415,0.4861303817635646
416,0.4486603967625663
417,0.5946462232186465
418,0.45036374856874534
419,0.33533888289373137
420,0.5178043870582199
421,0.5064084300057579
422,0.4117607288368105
423,0.4905605585979178
424,0.48176617308518543
425,0.4197393800490534
426,0.3698858126622552
427,0.32343674974597797
428,0.6629289137644869
429,0.5887636937554466
430,0.5186317128228979
431,0.5793360442237133
432,0.5892444636309588
433,0.49654105760140343
434,0.49315558382531743
435,0.5108417962156311
436,0.6611316494508384
437,0.5056293086138615
438,0.591928903564449
439,0.5795188671078836
440,0.6282384663268578
441,0.4257754339190798
442,0.391587911133439
443,0.5065436827599086
444,0.5254764975064927
445,0.42089696353080513
446,0.4983636498287944
447,0.395472474299248
448,0.49056217778693034
449,0.40158372809026555
450,0.47778384186250783
451,0.3380884425500665
452,0.40724205246616124
453,0.5957160138817224
454,0.4898896139172499
455,0.41161247516957505
456,0.5445369109022403
457,0.6790102720484269
458,0.4909936009607885
459,0.4870424026433673
460,0.5712609943883429
461,0.47252030897565295
462,0.3864332723291336
463,0.704934103880107
464,0.6713148164350959
465,0.38274458397138245
466,0.39761175333044774
467,0.49935884627330435
468,0.5122304254903192
469,0.5807267716008195
470,0.4802740556113863
471,0.6950572032892657
472,0.5221337429319499
473,0.6698298690850182
474,0.5719877312204444
475,0.3196247268350225
476,0.5398435223294223
477,0.4819067470545511
478,0.6214763274632451
479,0.6246452757305196
480,0.40228752503593507
481,0.39737468791413433
482,0.5788359226420536
483,0.6258460472660684
484,0.5164042275473626
485,0.7756564005646331
486,0.6033199173128589
487,0.5387246812918736
488,0.5222687592920561
489,0.6511697303355262
490,0.5668768466626685
491,0.5189127464201251
492,0.4548377075107812
493,0.24710901642765687
494,0.5356790591115952
495,0.5430746779025157
496,0.5035129022357909
497,0.623495966016439
498,0.5226499478843856
499,0.3443360861682643
500,0.7329707174856608
501,0.4969672483300511
502,0.4662260635590773
503,0.5488505986541647
504,0.547820702800109
505,0.512984356053948
506,0.5068422135002062
507,0.497784822007787
508,0.4363898686641124
509,0.6411773834835057
510,0.4853866562058534
511,0.4880322548230311
512,0.48507163048609603
513,0.5298373946667265
514,0.5846077112919325
515,0.3958673151763799
516,0.26498156743840745
517,0.6788082241862761
518,0.3975684988838476
519,0.5025083392909901
520,0.24571490410186292
521,0.5828367556445896
522,0.5741195748115985
523,0.5703292870484646
524,0.49286382055779016
525,0.3729165273930337
526,0.48176218533657034
527,0.4718616499182907
528,0.4273155485620018
529,0.4254940457274777
530,0.48748742493359776
531,0.7106576899608461
532,0.4288606204787043
533,0.5323596412769505
534,0.511309079661601
535,0.42965890741992346
536,0.5636364219535084
537,0.47255016622783486
538,0.5204207894113078
539,0.5601162707958436
540,0.5261803578040398
541,0.4905381977701474
542,0.43080210970818034
543,0.5276960594298563
544,0.574308356143947
545,0.43768952612502393
546,0.5071608821909656
547,0.6439091313712579
548,0.4747178412536527
549,0.5655666512681198
550,0.4153648728565946
551,0.3762316181452133
552,0.756020176633713
553,0.4401965688150665
554,0.49988816190997154
555,0.3555857375403832
556,0.43829128132477957
557,0.5267163159381001
558,0.7451830453760696
559,0.38642402360724154
560,0.34659527154138764
561,0.5952574328591094
562,0.4194492472929561
563,0.5526312280742949
564,0.49516843902968233
565,0.5037409682269935
566,0.5266390011519844
567,0.4134970810086514
568,0.41355049898665086
569,0.4374085058798942
570,0.3650525024547408
571,0.48974863479332315
572,0.36481643971563704
573,0.479282607102256
574,0.544251383268887
575,0.5769074605476721
576,0.5104157732977832
577,0.5419607219870353
578,0.4757110821573839
579,0.6771207519063972
580,0.45259173014355697
581,0.6275540604379937
582,0.4688157647309962
583,0.465391724849761
584,0.5067426027908293
585,0.4537637460030842
586,0.44965115978188885
587,0.5024596004640859
588,0.6405742594503117
589,0.5389891834963092
590,0.6195295722810545
591,0.4077833380377962
592,0.4061638622352206
593,0.5509203545502752
594,0.593298870946588
595,0.4483909273359984
596,0.4925343994092604
597,0.7474815629390867
598,0.6103373077035934
599,0.4638696390182015
600,0.5250733524731497
601,0.4255900190228597
602,0.5416697512454808
603,0.4733003932647414
604,0.5301834554300922
605,0.44355808105489514
606,0.43904311659160394
607,0.49082412907833717
608,0.34313882906778337
609,0.6120647657881241
610,0.4149165917797531
611,0.4807100084557347
612,0.46160262843448463
613,0.6097098564110968
614,0.4701841315236787
615,0.5419347080144197
616,0.39984274688626753
617,0.5993893237008315
618,0.5096162356325044
619,0.5565488246379533
620,0.4109378660830981
621,0.5127172176610975
622,0.49506962591873244
623,0.5670260392049774
624,0.46946563242013306
625,0.4012408500148457
626,0.5993545838477268
627,0.49007543298782463
628,0.47313436537122605
629,0.733406992466976
630,0.2605471634687675
631,0.5977554983606569
632,0.6486877121267172
633,0.45443021419712254
634,0.5756084445260676
635,0.5367349471486389
636,0.5889656783307258
637,0.4799640170458331
638,0.36726850864626504
639,0.5758509651609321
640,0.48654707258122953
641,0.5920348352987812
642,0.4835341577759607
643,0.562843998699446
644,0.5384169871646073
645,0.3253602830117737
646,0.3967728884077948
647,0.57245535436188
648,0.4246188219473955
649,0.5254637037462919
650,0.3452753183984917
651,0.4304745442140851
652,0.4486450967275757
653,0.5792043384713468
654,0.6483703006834751
655,0.7037828210400082
656,0.4776215688376968
657,0.6197527960359926
658,0.4863057245919446
659,0.582808759144585
660,0.4322362475655112
661,0.4926881732444919
662,0.45211104140005204
663,0.4421080155612358
664,0.5599896465599066
665,0.4384942621140001
666,0.47291695976031795
667,0.4706268288547412
668,0.4762077109146298
669,0.43643817883043684
670,0.5394204211778642
671,0.5091685776092512
672,0.3694446554357199
673,0.5477580507485812
674,0.5839726823594948
675,0.44822671112384893
676,0.4397885137625596
677,0.42572155871764694
678,0.4942598512118561
679,0.44490096884392205
680,0.4993567582627155
681,0.5758582371536669
682,0.48142342054745074
683,0.7006235881128555
684,0.39015273939785416
685,0.495461799280294
686,0.3740341806193631
687,0.6011281333047904
688,0.7337418533623365
689,0.4334386632726237
690,0.35707378807565077
691,0.5315700596402841
692,0.48301283059524336
693,0.40524944069915486
694,0.46756475969067934
695,0.4909560012254156
696,0.4000405970220508
697,0.45220290063072016
698,0.438721179962589
699,0.5128687993451666
700,0.3842187204105227
701,0.5218859885201225
702,0.5058563050408347
703,0.6515054541745364
704,0.4777683732244599
705,0.507252307206826
706,0.4756084372984591
707,0.31284482695944815
708,0.3288712397998349
709,0.5382387503340955
710,0.46584783151543363
711,0.4764882194296328
712,0.4455285775596994
713,0.49783359204444183
714,0.3744218129845759
715,0.514481114916139
716,0.663176600764865
717,0.4206579421710795
718,0.4785896463989839
719,0.4958450218291352
720,0.4431704343979725
721,0.559712980840267
722,0.4361825692398574
723,0.5296782441702279
724,0.43421297619633165
725,0.47060338710007243
726,0.3606072591582503
727,0.5359482909036113
728,0.4813019211700647
729,0.25360959595094396
730,0.5339764104752937
731,0.49990935036387313
732,0.6496552835669751
733,0.36155233669695463
734,0.5264095202725783
735,0.4339915835040339
736,0.6775346986497552
737,0.40834968564075086
738,0.598177086216794
739,0.6783011349302362
740,0.5159953665548236
741,0.4914658708706947
742,0.506259124745963
743,0.5060025361628878
744,0.45687499755722205
745,0.5889535315539605
746,0.5708760931186398
747,0.699501378452329
748,0.5326553622284247
749,0.26248835483428684
750,0.40866251360054084
751,0.48417803493456624
752,0.5348982362887476
753,0.6867398898357385
754,0.4280693420750707
755,0.6414934536586718
756,0.5065442174097916
757,0.4589250485003126
758,0.5433825847922613
759,0.6810084869279234
760,0.5492132738624051
761,0.5119295387881505
762,0.4946975257111789
763,0.41130665379474046
764,0.4195039155299901
765,0.4839157444720916
766,0.37557779233568117
767,0.6841517128413138
768,0.4501751644381388
769,0.4711157082403296
770,0.4425921571139945
771,0.6281487810081294
772,0.4851382953894218
773,0.5834904061114505
774,0.536263723954532
775,0.5282629668185252
776,0.47956234867418757
777,0.5191790066351198
778,0.5031015069927283
779,0.495558934594939
780,0.506145228603787
781,0.5047691934210221
782,0.39727784086414913
783,0.5123846877592408
784,0.505157785915761
785,0.5924793038646528
786,0.5975363495929426
787,0.46670204638215923
788,0.47627724033544405
789,0.4737358102549873
790,0.4541354330650371
791,0.6507783355905046
792,0.6279997936750582
793,0.4524934846417403
794,0.341145563534926
795,0.366939649735798
796,0.4553387792939496
797,0.5712012478512662
798,0.457788532828272
799,0.4547091006053353
800,0.34293047557534656
801,0.6514255029479104
802,0.49095195968280214
803,0.45584633568210026
804,0.40310494348642995
805,0.6908661168768275
806,0.637778235751465
807,0.6861737849053202
808,0.4213766584143737
809,0.5267864701038292
810,0.48428687338946413
811,0.5762987772481705
812,0.526061661441473
813,0.539249088656121
814,0.3998402460048234
815,0.4651040651499463
816,0.45675570259920395
817,0.47930126142508345
818,0.48824028164685657
819,0.40038863458641083
820,0.4640031138507147
821,0.5025578997208896
822,0.5463469241902266
823,0.6609754330058524
824,0.6198506997087643
825,0.5487095139777082
826,0.5282820551130891
827,0.3329928378979693
828,0.369658682705166
829,0.521024286241367
830,0.38998275308616515
831,0.5488801691271675
832,0.5185146193713372
833,0.49955512623923687
834,0.5480951912414733
835,0.6155771261383514
836,0.5063036634737628
837,0.5706769146550619
838,0.535431322860413
839,0.40710681481262334
840,0.6219229668936226
841,0.6408844189392201
842,0.5738653100985678
843,0.5408204179770535
844,0.5640839340346793
845,0.5368557196981198
846,0.5499365906549902
847,0.6112401266316972
848,0.4337431403051355
849,0.44664363579543137
850,0.47120762361314006
851,0.5964632530219137
852,0.41382163196433364
853,0.4889142395689093
854,0.4930086981355121
855,0.40145827025615877
856,0.35090538860803083
857,0.43975416719837956
858,0.5594482624309491
859,0.5754579033741118
860,0.6379159691791284
861,0.5386120543691804
862,0.4364017205849064
863,0.4287568258542959
864,0.5479978587955296
865,0.5255758112356581
866,0.5350426333193098
867,0.5567910849256963
868,0.6380885605107991
869,0.46935149458389985
870,0.5175731674724431
871,0.6047013913843435
872,0.5068030338942897
873,0.5299881843837582
874,0.3854061140748422
875,0.6401888957013487
876,0.5301368262548766
877,0.5424887526162141
878,0.569874652801104
879,0.46804953757466283
880,0.5374678391674559
881,0.6137325641561328
882,0.5156790691337455
883,0.48209310855151516
884,0.4568628480268339
885,0.4974563446186606
886,0.4590445171178103
887,0.5149157839250651
888,0.3411341021723878
889,0.5178411950373801
890,0.6968718912000189
891,0.5587569031061451
892,0.5424127045746091
893,0.44509684288155327
894,0.4177202461594896
895,0.4475753542559347
896,0.5202842306682594
897,0.45222927633670224
898,0.49004744899251496
899,0.5787801512919031
900,0.5155426900930782
901,0.4758837369510084
902,0.6007255385812416
903,0.5609606055473593
904,0.506226190505227
905,0.5568900865791738
906,0.5375269973326886
907,0.39210645308626163
908,0.4506831206358367
909,0.5857711745719781
910,0.5929933368455487
911,0.6702204625251034
912,0.5631558789632848
913,0.5959148889412077
914,0.5902636640666468
915,0.40791964621207155
916,0.5266668508415766
917,0.36831919228220095
918,0.4615794683395617
919,0.40170090924388874
920,0.3199071993406127
921,0.4225759302709941
922,0.34932703564114703
923,0.5688874287899723
924,0.3588428586216287
925,0.3748875646938391
926,0.5127965914935331
927,0.4197270327685249
928,0.3451165178266124
929,0.4175371492262399
930,0.5375428414036436
931,0.42035986097132605
932,0.4458500144240557
933,0.5094037812656702
934,0.849532008881035
935,0.5274924211314473
936,0.4337889199327451
937,0.4323073931228191
938,0.5297570532700255
939,0.5496565068162577
940,0.5297515017353702
941,0.5306173361188171
942,0.3602834518600952
943,0.5660178313592492
944,0.5494029380393818
945,0.4692718790880021
946,0.6345061441843964
947,0.4990315341607053
948,0.5589742889918397
949,0.755873026607911
950,0.5222669108425384
951,0.34449636549803414
952,0.4270697857593209
953,0.703936912642257
954,0.42580156654792806
955,0.5932696622947025
956,0.31534280053892677
957,0.436328438591727
958,0.5761389746298622
959,0.39643593948865596
960,0.5066558407813009
961,0.4717690895904363
962,0.2842244456456499
963,0.5109074953878087
964,0.4990227948411182
965,0.3645207016417494
966,0.4325196736359536
967,0.6409996026129796
968,0.43482978196196304
969,0.5365781207476266
970,0.5303906923495741
971,0.4641445505715025
972,0.4701600748180387
973,0.5541090523287459
974,0.5808663752423623
975,0.5867545306306678
976,0.45228224571497033
977,0.6529039761775568
978,0.5323549368093656
979,0.49054522258961264
980,0.37556162176615754
981,0.651542457053194
982,0.5982488276254694
983,0.3815475472446298
984,0.762101111744935
985,0.5844894901526794
986,0.5195428565549434
987,0.47519166732282764
988,0.5945088251351451
989,0.4893732615517281
990,0.44329355044624796
991,0.3381955576740428
992,0.33900315127464575
993,0.666958140724887
994,0.6008492655064444
995,0.48845875333406813
996,0.5758179230694882
997,0.43282018921917276
998,0.44365108828729427
999,0.6018873503085532
1000,0.5063430046449311
1001,0.48398449696093265
1002,0.5609586646379618
1003,0.503895683313569
1004,0.5203767217427584
1005,0.64549444225489
1006,0.535944022663132
1007,0.4901155422953354
1008,0.5956161046741162
1009,0.5208589183301482
1010,0.35103577008022263
1011,0.6250016359277025
1012,0.455162865167231
1013,0.45498761935829535
1014,0.5303148972975679
1015,0.4694600043876981
1016,0.3702732732242952
1017,0.6238723890851641
1018,0.32724775184884813
1019,0.5711989296035853
1020,0.396956912184533
1021,0.4567268612397117
1022,0.4649529131970256
1023,0.46660056158631463
1024,0.40608407640083144
1025,0.5900970090274309
1026,0.5656944868584287
1027,0.3667927274734537
1028,0.5704931634876447
1029,0.5709448748602882
1030,0.30974651039399437
1031,0.4809859186675071
1032,0.42341670111139196
1033,0.6466783673987292
1034,0.5425640762921095
1035,0.3729279179914357
1036,0.5664941750785182
1037,0.26774579480637595
1038,0.39501832394662034
1039,0.4833822644675212
1040,0.6020338018230311
1041,0.4708970257797437
1042,0.46932093921987955
1043,0.4651827227581052
1044,0.5102623954078294
1045,0.660846316038546
1046,0.5682724661983081
1047,0.572512027038716
1048,0.5323690349645274
1049,0.6182971563224748
1050,0.5792674558225381
1051,0.48325544094933043
1052,0.4026828993961912
1053,0.5616087269264085
1054,0.41544394812306407
1055,0.6820345185040011
1056,0.39628056094422415
1057,0.5441274808981456
1058,0.5676300889178227
1059,0.5377835881499099
1060,0.4081529736742466
1061,0.5165166401468639
1062,0.48053518042756904
1063,0.5735101551891801
1064,0.4494815036553551
1065,0.4635558069588799
1066,0.5957046470202638
1067,0.3801424564632383
1068,0.562175008694572
1069,0.6330266667745689
1070,0.5255064274064052
1071,0.4872882061780539
1072,0.29363920584963454
1073,0.4188283385979578
1074,0.5905170091965202
1075,0.39315968261069195
1076,0.42766147332472293
1077,0.5482965722377766
1078,0.45179146365718725
1079,0.4152406176163979
1080,0.48997942666293365
1081,0.4819912805697363
1082,0.4679599700047274
1083,0.5195176780516457
1084,0.5641914123311694
1085,0.5872387787720361
1086,0.5709945856994346
1087,0.6877611695002119
1088,0.41854338923666795
1089,0.48027078900944625
1090,0.4331461076853261
1091,0.46231693323333495
1092,0.6186957669884723
1093,0.49769934460282395
1094,0.35999936597630383
1095,0.6514114734467102
1096,0.5909019756572158
1097,0.5056442123754292
1098,0.5455430545414633
1099,0.40792236617697564
1100,0.49223200130763106
1101,0.49139824340889793
1102,0.5194760244053056
1103,0.4689167895161357
1104,0.41777843097891415
1105,0.5451726857651973
1106,0.5962432134644395
1107,0.42869291509166757
1108,0.44344646662844023
1109,0.5856444571866188
1110,0.6280635216279513
1111,0.5545303321188964
1112,0.4257912100956748
1113,0.485231879716715
1114,0.37386319228103965
1115,0.4099548474821873
1116,0.484645823230973
1117,0.5648316313840605
1118,0.3604116964349099
1119,0.41513320166131185
1120,0.4564382241930888
1121,0.626686802670622
1122,0.45432974966734857
1123,0.5271372822274092
1124,0.48349720013319314
1125,0.4405269771656332
1126,0.5263863819186586
1127,0.4240763817907417
1128,0.3660523937152566
1129,0.596554967910506
1130,0.5220774544890314
1131,0.5651034025324364
1132,0.5087534337548159
1133,0.36863244067178713
1134,0.43454968767576396
1135,0.5059336117760698
1136,0.7105531443180131
1137,0.45445175146748523
1138,0.5702697395669989
1139,0.5901820461710168
1140,0.5808560497572479
1141,0.596764622346927
1142,0.43262861732892405
1143,0.29969576394917347
1144,0.5593915770925284
1145,0.5290716715833372
1146,0.3574021086696553
1147,0.5599979305536189
1148,0.542799477377018
1149,0.45808782037157814
1150,0.4974372987152623
1151,0.4768943114410558
1152,0.3947651364608376
1153,0.5420590294216219
1154,0.5493452756654051
1155,0.3135512425594745
1156,0.459072597872223
1157,0.5462935638058439
1158,0.6180466144039093
1159,0.5055861591989743
1160,0.7236833933320506
1161,0.22404975861380472
1162,0.54450666819485
1163,0.4845172396792545
1164,0.5708216160277334
1165,0.4476263420012628
1166,0.39998632188665867
1167,0.5210384811561876
1168,0.4177717882185779
1169,0.5250558019581554
1170,0.5589667108829611
1171,0.5375136164907917
1172,0.6645473392769954
1173,0.5372428133762339
1174,0.36740178856518885
1175,0.45749650772130185
1176,0.5023658571182035
1177,0.38066862512931565
1178,0.5378837091768591
1179,0.24486036404001177
1180,0.4828078051602826
1181,0.430812759659889
1182,0.4936533193720377
1183,0.484225516343867
1184,0.4359160971684311
1185,0.5708027189010803
1186,0.4075476399096019
1187,0.5717172820672931
1188,0.6453490824147847
1189,0.36325423605815876
1190,0.23329854351308477
1191,0.41832432096288324
1192,0.5104246791273844
1193,0.5146164734368186
1194,0.4420713727026331
1195,0.577554756263192
1196,0.3866920427899756
1197,0.5430040950619794
1198,0.6040436595012868
1199,0.6262529018793872
1200,0.5337978248472757
1201,0.5299715282986719
1202,0.5332731584959076
1203,0.48429657341220467
1204,0.5651429022547649
1205,0.4403085719078222
1206,0.690886686534198
1207,0.355474457486451
1208,0.5666777419092545
1209,0.4841217526411033
1210,0.556327014856371
1211,0.6518177708140083
1212,0.5090038536203514
1213,0.42833029101169756
1214,0.4618906387236871
1215,0.3888966715381509
1216,0.44811740957323193
1217,0.6153148632012498
1218,0.615782856031713
1219,0.5259000549335835
1220,0.6469060401525011
1221,0.5822053371851121
1222,0.47568595381759576
1223,0.4365900739685772
1224,0.49967684316840766
1225,0.5894635402578778
1226,0.527467837558898
1227,0.44583664205742224
1228,0.4025491592634661
1229,0.5039844262138637
1230,0.6275889447471948
1231,0.5073435727654627
1232,0.5295053787407675
1233,0.40663395500100363
1234,0.42887799948999805
1235,0.46559283143621877
1236,0.5601668007529133
1237,0.5602543826493003
1238,0.4256223932887804
1239,0.584843982759645
1240,0.6436665723282179
1241,0.6428379379992024
1242,0.5186126181313049
1243,0.4959294255653453
1244,0.5137565079800104
1245,0.46747464768554026
1246,0.5045232165181163
1247,0.4876104471617516
1248,0.5005480686403192
1249,0.46855158051922685
1250,0.4069035074693297
1251,0.6599585323133208
1252,0.4721080738255755
1253,0.3775181773860253
1254,0.39861131971443886
1255,0.44010843796900884
1256,0.5743307480736947
